ENA_LAST_UPDATE	Experiment	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	cage	collection_timestamp	gender	genotype	host_subject_id	life_stage	mouse	run_prefix	sex	timepoint	treatment	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package
10/29/17	ERX2240328	11113.936	11/6/17	5	3	ERR2184161	ERS1986981	qiita_sid_11113:11113.936	CF2	7/15/14	Female	c57	R19	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240329	11113.937	11/6/17	7	4	ERR2184162	ERS1986982	qiita_sid_11113:11113.937	CF2	7/15/14	Female	c57	R20	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240330	11113.938	11/6/17	4	2	ERR2184163	ERS1986983	qiita_sid_11113:11113.938	CF1	7/15/14	Female	c57	R21	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240331	11113.939	11/6/17	4	3	ERR2184164	ERS1986984	qiita_sid_11113:11113.939	CF2	7/15/14	Female	c57	R22	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240332	11113.94	11/6/17	4	2	ERR2184165	ERS1986985	qiita_sid_11113:11113.940	CF1	7/17/14	Female	c57	R23	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240333	11113.941	11/6/17	5	3	ERR2184166	ERS1986986	qiita_sid_11113:11113.941	CF1	7/17/14	Female	c57	R24	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240334	11113.942	11/6/17	5	3	ERR2184167	ERS1986987	qiita_sid_11113:11113.942	CM1	7/22/14	Male	c57	R25	juvenile	pup	run2	male	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240335	11113.943	11/6/17	5	3	ERR2184168	ERS1986988	qiita_sid_11113:11113.943	CF2	7/17/14	Female	c57	R26	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240336	11113.944	11/6/17	6	4	ERR2184169	ERS1986989	qiita_sid_11113:11113.944	CM1	7/24/14	Male	c57	R27	juvenile	pup	run2	male	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240337	11113.945	11/6/17	6	4	ERR2184170	ERS1986990	qiita_sid_11113:11113.945	CM1	7/24/14	Male	c57	R28	juvenile	pup	run2	male	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240338	11113.946	11/6/17	5	3	ERR2184171	ERS1986991	qiita_sid_11113:11113.946	CM1	7/24/14	Male	c57	R29	juvenile	pup	run2	male	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240339	11113.947	11/6/17	7	4	ERR2184172	ERS1986992	qiita_sid_11113:11113.947	CF3	7/17/14	Female	c57	R34	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240340	11113.948	11/6/17	7	4	ERR2184173	ERS1986993	qiita_sid_11113:11113.948	CF3	7/17/14	Female	c57	R36	juvenile	pup	run2	female	week_21	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240349	11113.957	11/6/17	6	4	ERR2184182	ERS1987002	qiita_sid_11113:11113.957	CM1	7/22/14	Male	c57	R17	juvenile	pup	run2	male	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240350	11113.958	11/6/17	6	3	ERR2184183	ERS1987003	qiita_sid_11113:11113.958	CF1	7/17/14	Female	c57	R23	juvenile	pup	run2	female	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240351	11113.959	11/6/17	4	2	ERR2184184	ERS1987004	qiita_sid_11113:11113.959	CF1	7/17/14	Female	c57	R24	juvenile	pup	run2	female	week_21_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/29/17	ERX2240353	11113.98	11/6/17	6	4	ERR2184186	ERS1987006	qiita_sid_11113:11113.98	TBI04	7/19/13	Female	IL10	TBI04	adult	dam	run2	female	pupday36	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
10/28/17																																										
