AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	biome	chem_administration	collection_date	exp_day	feature	genotype	host	lat_lon	material	mouse_id	organism	samp_mat_process	samp_store_temp	sex	title	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Platform	SRA_Study	diet	geo_loc_name	isol_growth_condt	seq_methods	strain
501	SAMN03407072	SRX956200	WTmice-m6559-d39_S28_L001_R1_001.fastq.NoAbs_m6559_d39	5	3	mouse gut metagenome	2015-03-13	SRR1914819	SRS873948	NoAbs_m6559_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407162	SRX956197	WTmice-m6559-d0_S24_L001_R1_001.fastq.NoAbs_m6559_d0	5	3	mouse gut metagenome	2015-03-13	SRR1914816	SRS873949	NoAbs_m6559_d0	mouse gut	NoAbx	2013	0	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 0 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407172	SRX956195	WTmice-m6558-d70_S22_L001_R1_001.fastq.NoAbs_m6558_d70	4	2	mouse gut metagenome	2015-03-13	SRR1914814	SRS873950	NoAbs_m6558_d70	mouse gut	NoAbx	2013	70	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6558	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6558 that received no antibiotics on day 70 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407219	SRX956199	WTmice-m6559-d25_S27_L001_R1_001.fastq.NoAbs_m6559_d25	8	5	mouse gut metagenome	2015-03-13	SRR1914818	SRS874094	NoAbs_m6559_d25	mouse gut	NoAbx	2013	25	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6559	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6559 that received no antibiotics on day 25 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406910	SRX956282	WTmice-m6573-d21_S94_L001_R1_001.fastq.NoAbs_m6573_d21	3	2	mouse gut metagenome	2015-03-13	SRR1914911	SRS873863	NoAbs_m6573_d21	mouse gut	NoAbx	2013	21	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 21 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407115	SRX956280	WTmice-m6573-d0_S91_L001_R1_001.fastq.NoAbs_m6573_d0	4	2	mouse gut metagenome	2015-03-13	SRR1914909	SRS873864	NoAbs_m6573_d0	mouse gut	NoAbx	2013	0	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 0 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407036	SRX956281	WTmice-m6573-d17_S93_L001_R1_001.fastq.NoAbs_m6573_d17	1	0	mouse gut metagenome	2015-03-13	SRR1914910	SRS873865	NoAbs_m6573_d17	mouse gut	NoAbx	2013	17	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 17 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406769	SRX956285	WTmice-m6573-d3_S92_L001_R1_001.fastq.NoAbs_m6573_d3	6	4	mouse gut metagenome	2015-03-13	SRR1914914	SRS873870	NoAbs_m6573_d3	mouse gut	NoAbx	2013	3	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 3 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406784	SRX956284	WTmice-m6573-d39_S190_L001_R1_001.fastq.NoAbs_m6573_d39	1	1	mouse gut metagenome	2015-03-13	SRR1914913	SRS873871	NoAbs_m6573_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406815	SRX956283	WTmice-m6573-d25_S189_L001_R1_001.fastq.NoAbs_m6573_d25	3	2	mouse gut metagenome	2015-03-13	SRR1914912	SRS873872	NoAbs_m6573_d25	mouse gut	NoAbx	2013	25	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 25 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407134	SRX956287	WTmice-m6573-d47_S98_L001_R1_001.fastq.NoAbs_m6573_d47	4	2	mouse gut metagenome	2015-03-13	SRR1914916	SRS873873	NoAbs_m6573_d47	mouse gut	NoAbx	2013	47	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 47 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406994	SRX956289	WTmice-m6573-d73_S100_L001_R1_001.fastq.NoAbs_m6573_d73	4	2	mouse gut metagenome	2015-03-13	SRR1914918	SRS873874	NoAbs_m6573_d73	mouse gut	NoAbx	2013	73	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 73 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407001	SRX956291	WTmice-m6575-d18_S103_L001_R1_001.fastq.NoAbs_m6575_d18	7	4	mouse gut metagenome	2015-03-13	SRR1914920	SRS873924	NoAbs_m6575_d18	mouse gut	NoAbx	2013	18	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 18 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406871	SRX956297	WTmice-m6575-d68_S108_L001_R1_001.fastq.NoAbs_m6575_d68	6	4	mouse gut metagenome	2015-03-13	SRR1914926	SRS873925	NoAbs_m6575_d68	mouse gut	NoAbx	2013	68	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 68 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407050	SRX956300	WTmice-m6576-d18_S112_L001_R1_001.fastq.NoAbs_m6576_d18	7	4	mouse gut metagenome	2015-03-13	SRR1914929	SRS873926	NoAbs_m6576_d18	mouse gut	NoAbx	2013	18	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 18 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407044	SRX956301	WTmice-m6576-d21_S113_L001_R1_001.fastq.NoAbs_m6576_d21	5	3	mouse gut metagenome	2015-03-13	SRR1914930	SRS873927	NoAbs_m6576_d21	mouse gut	NoAbx	2013	21	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 21 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407101	SRX956298	WTmice-m6575-d73_S109_L001_R1_001.fastq.NoAbs_m6575_d73	2	1	mouse gut metagenome	2015-03-13	SRR1914927	SRS873928	NoAbs_m6575_d73	mouse gut	NoAbx	2013	73	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 73 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406812	SRX956296	WTmice-m6575-d47_S107_L001_R1_001.fastq.NoAbs_m6575_d47	6	3	mouse gut metagenome	2015-03-13	SRR1914925	SRS873929	NoAbs_m6575_d47	mouse gut	NoAbx	2013	47	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 47 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407056	SRX956295	WTmice-m6575-d3_S102_L001_R1_001.fastq.NoAbs_m6575_d3	5	3	mouse gut metagenome	2015-03-13	SRR1914924	SRS873930	NoAbs_m6575_d3	mouse gut	NoAbx	2013	3	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 3 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406757	SRX956293	WTmice-m6575-d25_S105_L001_R1_001.fastq.NoAbs_m6575_d25	7	4	mouse gut metagenome	2015-03-13	SRR1914922	SRS873931	NoAbs_m6575_d25	mouse gut	NoAbx	2013	25	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 25 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407030	SRX956294	WTmice-m6575-d39_S106_L001_R1_001.fastq.NoAbs_m6575_d39	4	2	mouse gut metagenome	2015-03-13	SRR1914923	SRS873932	NoAbs_m6575_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406992	SRX956303	WTmice-m6576-d39_S115_L001_R1_001.fastq.NoAbs_m6576_d39	100	60	mouse gut metagenome	2015-03-13	SRR1914932	SRS873933	NoAbs_m6576_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406841	SRX956302	WTmice-m6576-d25_S114_L001_R1_001.fastq.NoAbs_m6576_d25	3	2	mouse gut metagenome	2015-03-13	SRR1914931	SRS873934	NoAbs_m6576_d25	mouse gut	NoAbx	2013	25	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 25 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407038	SRX956304	WTmice-m6576-d3_S111_L001_R1_001.fastq.NoAbs_m6576_d3	3	2	mouse gut metagenome	2015-03-13	SRR1914933	SRS873937	NoAbs_m6576_d3	mouse gut	NoAbx	2013	3	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 3 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407140	SRX956305	WTmice-m6576-d45_S116_L001_R1_001.fastq.NoAbs_m6576_d45	5	2	mouse gut metagenome	2015-03-13	SRR1914934	SRS873938	NoAbs_m6576_d45	mouse gut	NoAbx	2013	45	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 45 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407165	SRX956290	WTmice-m6575-d0_S101_L001_R1_001.fastq.NoAbs_m6575_d0	6	3	mouse gut metagenome	2015-03-13	SRR1914919	SRS874052	NoAbs_m6575_d0	mouse gut	NoAbx	2013	0	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 0 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407139	SRX956288	WTmice-m6573-d68_S99_L001_R1_001.fastq.NoAbs_m6573_d68	2	1	mouse gut metagenome	2015-03-13	SRR1914917	SRS874053	NoAbs_m6573_d68	mouse gut	NoAbx	2013	68	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 68 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407224	SRX956286	WTmice-m6573-d45_S97_L001_R1_001.fastq.NoAbs_m6573_d45	3	2	mouse gut metagenome	2015-03-13	SRR1914915	SRS874054	NoAbs_m6573_d45	mouse gut	NoAbx	2013	45	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6573	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6573 that received no antibiotics on day 45 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407221	SRX956299	WTmice-m6576-d0_S110_L001_R1_001.fastq.NoAbs_m6576_d0	3	2	mouse gut metagenome	2015-03-13	SRR1914928	SRS874059	NoAbs_m6576_d0	mouse gut	NoAbx	2013	0	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6576	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6576 that received no antibiotics on day 0 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407208	SRX956292	WTmice-m6575-d21_S104_L001_R1_001.fastq.NoAbs_m6575_d21	3	2	mouse gut metagenome	2015-03-13	SRR1914921	SRS874060	NoAbs_m6575_d21	mouse gut	NoAbx	2013	21	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6575	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6575 that received no antibiotics on day 21 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406802	SRX956247	WTmice-m6570-d18_S73_L001_R1_001.fastq.NoAbs_m6570_d18	6	4	mouse gut metagenome	2015-03-13	SRR1914872	SRS873842	NoAbs_m6570_d18	mouse gut	NoAbx	2013	18	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 18 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407012	SRX956246	WTmice-m6570-d0_S71_L001_R1_001.fastq.NoAbs_m6570_d0	7	4	mouse gut metagenome	2015-03-13	SRR1914871	SRS873843	NoAbs_m6570_d0	mouse gut	NoAbx	2013	0	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 0 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406801	SRX956249	WTmice-m6570-d25_S75_L001_R1_001.fastq.NoAbs_m6570_d25	4	3	mouse gut metagenome	2015-03-13	SRR1914874	SRS873844	NoAbs_m6570_d25	mouse gut	NoAbx	2013	25	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 25 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407054	SRX956250	WTmice-m6570-d39_S76_L001_R1_001.fastq.NoAbs_m6570_d39	7	4	mouse gut metagenome	2015-03-13	SRR1914875	SRS873845	NoAbs_m6570_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
